format version:	1.3														
date:	2/24/2013														
															
Calcareous Nannofossils w/images	:	Tropical and Mid-latitude Calcareous Nannofossils w/img	Boreal Nannofossils w/img		"NEW CENOZOIC (low and middle latitudes) = Backman-Agnini et al. (2012; 2014) -- Low and middle latitudes.  Neogene-Olig = direct astronomical age; Eocene-Paleocene = proportions within C19r-C29r  NEOGENE = mainly Lourens et al. (GTS2004 tables); PALEOGENE = Composite of ODP studies, plus Berggren et al. (1995a, b) -- reviewed and enhanced by Paul Bown, June 2011.  Late CRETACEOUS = mainly Late Cret. working group (London, June2011), which modified Burnett (1999) and Erba et al (1995) as tabulated by ODP Leg 171B Init. Repts. (Table 2, p. 17-18).  Middle and Early CRETACEOUS = compiled by Jim Bergen, based on publications by Tim Bralower et al (1995),  J. Bergen (1994) and Eric de Kaenel. Tethyan Early-Middle Jur zones from Mattioli and Erba (1999);  Late Jur zones from Casellato, 2011. See NannoTax links for individual taxa images, etc."										
	CC12	90.72	dashed	"DASHED (Brian Huber, email Jan2016) at 0.5myr below Base of Furcata (base C11):  ""The eximius datum is too low and is being revised by David Watkins based on our Tanzania work (paper in prep probably for Marine Micropaleo). It should be placed just below the FAD of furcatus.""   Was GTS2012  -- For now, FAD of E. eximius assigned as assigned as 80% up in M. nodosoides Zone (from schematic diagram in Burnett'98).  Also put as coeval with foram H. helvetica LAD; but it seems diachronous relative to LAD of H. helvetica (above LAD at Demerara Rise Leg 207; within Helvetica zone at Tanzania and S. Atl.  Pueblo (USA) => can get cyclestrat for both events (Dave Watkins; but he needs to check it).   SEPM'98 assigned FAD at about 1 myr higher.  Dual-markers (Eiffellithus eximius, Lucianorhabdus maleformis) for base of CC12; but separated in Burnett'98.  SEPM'98 had assigned both FADs as middle of P. percarinatus Z."											
	CC11	93.75		"SOLID (Brian Huber, email Jan2016) at 0.15 myr above base Turonian -- ""FAD gartneri calculated as 93.75 Ma for Pueblo GSSP section in Huber, B. T., and Petrizzo, M. R., 2014 (Evolution and taxonomic study of the Cretaceous planktonic foraminifer Genus Helvetoglobotruncana Reiss, 1957 Journal of Foraminiferal Research, v. 44, p. 40-57). Should be solid line.""    In GTS2012 was DASH:  ""Just above base-Turonian at top of Devonense Zone (Dave Watkins; UCL Cret nanno workshop; June 2011) -- used here.  This is lower (by about 0.5 myr) than schematic diagram in Burnett'98, which suggests about 1/3rd up in M. nodosoides Zone.  This is similar to placement at Base of M. nodosoides Zone [Sudeep Kanungo, UCL thesis, June 2005; and pers. commun., Oct 2005 at EGI].  This is higher than the base of Turonian (Leg 171/207 placements) by 0.8 myr.  In contrast, Boreal column in SEPM'98 had placed Q. garneri FAD as much lower -- in Cenomanian (!!) at 4/10 up in N. juddii Z.  "											
	CC10	96.16		"FAD of L. acutus occurs near Thatcher Limestone in Western Interior (Andy Gale, UCL Cret nanno-foram workshop; June 2011) => In Conlinoceras tarrantense (=Conlinoceras gilberti) ammonite zone.  Assigned here as middle of that Zone.  Base of CC10 has dual-markers (M. decoratus; L. acutus).  SEPM'98 has assigned both as Middle of A. granerosense zone (used here); but Leg 207 projects age as base of Middle Cenomanian (~1 myr below)"											
	CC9	103.13		"2 events are used, depending on morphotype.  Small is earlier.  Large (USED HERE) is base of M. fallax ammonite zone at Col de Palluel (Gale et al., 2011) (used here, because have cycle-strat for that foram zone).  Bown'98 has schematically shown as 90% up in M. inflatum Zone, which is same numerical-age level.  Bralower-Leckie, 1997, had put slightly lower -- coeval with FAD of foraminifer R. ticinensis.  SEPM'98 assigned Boreal FAD as 7/10 up in E. loricatus Z., E. meandrinus s.z.  or Tropical as just below (0.15 myr) the base of H. orbignyi subzone."											
	CC8	114.89	dotted	"DOTTED -- has taxonomy problems in the transitional trend subcircular to circular.  Base of this subcircular P. columnata using Kennedy et al. (2014; who used this ""A*"" designation) is just above top of Jacob black shale (0.1myr used here).  (Primary control on Aptian-Albian interval!)    SEPM'98 has assigned as FAD as 2/10 up in L. tardefurcata Z., L. schrammeni s.z.; but coincides at Vohrum, Germany (used to set it).  Herrle et al (2004): ""The FO of the calcareous nannofossil Prediscosphaera columnata (marking the base of NC8A) in the Upper Aptian seems to be diachronous with respect to the carbon isotope stratigraphy, occurring earlier (V1.4 Ma) in the uppermost part of Ap13 at the Mazagan Plateau record than in the Vocontian Basin (upper part of Ap15)."""											
	CC7	126.4		Also called Rucinolithus irregularis.   95% up in Chron M1n.   SEPM'98 had assigned as just below (0.1 myr) the base of Aptian.											
	CC6	130.08		35% up in Chron M3r (merger of Bralower's and Bergen's placements).  SEPM'98 had assigned as Base of Chron M3r; but LAD was middle of H. caillaudianus Z. in France.											
	CC5	132.67	dashed	DASH:  25% up in P. ligatus Zone.  SEPM'98 had also assigned LAD as 7/10 up in P. ligatus Z; but shifted down to avoid overlap with subzone b.											
	CC4	135.33		"Middle of H. trinodosum s.z. (of N. pachydicranus Zone).  With revised zonal scheme, this essentially is base of C. furcillata subzone."											
	CC3	139.35		"Just above Berr/Val boundary according to south France (Charbonnier et al. 2013; Martinez et al., 2015) -- set as 35% up in Chron M14r here.  This is slightly higher than the ""21% up in cycle V1"" (Martinez et al., 2015) using Charbonnier et al (2013) adjustment of their basal Valanginian cycle.  SEPM'98 had assigned FAD as 7/10 up in T. otopeta Zone, which would shift to Berriasian, due to working-group change in boundary."											
	CC2	144.93		"Base of P. grandis subzone (J. Bergen's calibration).    SEPM'98 had assigned FAD as 8/10 up in T. occitanica Z., D. dalmasi s.z.  Alternate name was C. angustiforatus."											
	CC1	145.01		"CC1 /NC1 / NKT Base.  FAD (from Casellato, 2011) is base of M18r  [GTS04 -- FAD is 20% up in Chron M18n  -- From CRET Microfossil Sheet.  N. colomii is omitted.]"											
	NJT17b	145.52		"FAD (from Casellato, 2011) is M19n.2n.7 (approx.)"											
	NJT17a	146.54		"FAD (from Casellato, 2011) is base of M19r"											
	NJT16b	147.72		"FAD (from Casellato, 2011) is base of M20n"											
	NJT16a	148.44		"FAD (from Casellato, 2011) is base of M20 (put at base M20r).  Called ""Microstaurus chiastius"" in many publications, but NANNOTAX:  ""The genus Microstaurus is regarded here as a junior synonym of Helenea"".  In GTS04, the FAD are 50% up in Chron M20r.  On SEPM1998 chart, FADs are 40% up in M. ponti/B.peroni Z."											
	NJT15b	149.8		"FAD (from Casellato, 2011) is base of M21r.  In GTS04 was 10% up in Chron M21n.  On SEPM1998 chart, FADs are 45% up in S. admirandum/S. biruncinatum Zone."											
	NJT15a	150.33		New zone of Casellato'10.  FAD is upper M22n (put as 65% here).  GTS04 = 20% up in Chron M22n											
	NJT14	156.89		"New zone of Casellato'10.  Bergen -- FAD is 90% up in E. bimammatum Zone.  On SEPM1998 chart, FAD is base of T. hauffianum s.z. (upper E. bimammatum Z.one)."											
	NJT13b	160.63	dashed	"DASH -- New zone of Casellato'10.  Base = ""middle Oxfordian"" (put here as base of P.plicatilis.  Not in SEPM chart."											
	NJT13a	163.06		"Top of new zone NJT12 of Casellato'10.  ""Callov/Oxf boundary""; NJT13 is a ""Gap zone"""											
	NJT12	166.2		New zone of Casellato'2010.  Zone is total range of Cyclagelosphaera wiedmannii; from uppermost Bathonian (put 50% up in upper ammonite zone here) to Callov/Oxf boundary.  [Not on SEPM chart]											
	NJT11	168.16	dashed	"DASHED -- ""Bathonian"", begins in Zigzag; so put as 25% up. (and zone is quite long = most of NJ11 and NJ12a)"											
	NJT10b	169.28		Middle of S. subfurcatum (S. niortense) Zone.  J. Bergen's sections suggest a lower LAD at 25% up in this zone.  DTS1995 had this LAD at 50% up in G. baculata s.z. of S. niortense zone; but not in the SEPM chart.											
	NJT10a	170.06		Begins in Laeviuschula zone (put 25% up here).  Not on SEPM.											
	NJT9	170.4		"Ellipsagelosphaera britannica (NANNOTAX:  ""The generic concepts applied to these kinds (Watznaueria) of coccoliths have been rather inconsistently applied with different kinds of central area bars used as diagnostic characters (e.g., Ellipsagelosphaera for forms with transverse bars). Here we use Watznaueria in a broad sense. ...  Watznaueria britannica ... Often the dominant coccolith in Middle and Upper Jurassic assemblages, becoming rarer in the lower Cretaceous."") -- Mattoili-Erba say E. britannica of latest Aalenian is ""good marker for boundary"" (Aalen/Bajoc); and Jim Bergen has Base of Rare for E. britannica is 80% up in G. concavum Zone (about 0.1 myr below boundary -- which seems close enough).  On SEPM1998 chart, FAD is 30% up in the G. formosus s.z. of the G. concavum zone."											
	NJT8c	171.15	dashed	"DASH - Murchisonae zone (put 25% up) according to Mattioli-Erba.  NOTE:  C. margerelii continues to Paleocene according to Nannotax!!  GTS04 = 30% up in B. bradfordensis Zone (Aalenian, instead of in Toarcian on SEPM chart).  De Kaenel and Erba put this FAD much higher -- up to base of Bajocian!  On SEPM1998 chart, FAD is 20% up in walkeri s.z. H. (H.) discites zone."											
	NJT8b	173.64		"FAD of Lotharingius contractus is 25% up in L. opalinum Zone.  On SEPM1998 chart, FAD is 7/10 up in L. opalinum s.z. of L. opalinum zone.  Also called Watznaueria contracta (Lotharingius is a subset of the broader Watznaueria grouping; and applied to Early Jurassic forms)."											
	NJT8a	174.59		"70% up in ""D. levesque Zone"" (combined P. dispansum-D. pseudoradiosa).  On SEPM1998 chart, FAD is 7/10 up in L. opalinum s.z. of L. opalinum zone."											
	NJT7b	178.24		"Set equal to Paul Bown's FAD.  Mattioli-Erba have as Variabils-Meneghini zones.  GTS04 = 95% up in H. serpentinum Zone.  On SEPM1998 chart, FAD is 50% up in lusitanicum s.z of the H. bifrons zone.  Formerly called ""B. criotum"" (genera change)."											
	NJT7a	180.61		"Mattioli-Erba implied correlates with Boreal (set equal here); hence 90% up in H. faclciferum Zone.  Also called Biscutum striatum.   (Bown and Cooper, 2000).  SEPM chart had FAD at 8/10 up in H. falciferum s.z. (upper H. falciferum Zone).  Not used  (J. Bergen, pers. commun. to J.Ogg in Sept 2005).  DTS1995 had this FAD at base of sublevisoni s.z. of H. bifrons zone,  but not in the SEPM chart."											
	NJT6	182.77		"Correlative with Bown's NJ6.  Assigned as 5% up in H. serpentinum Zone (but disagreement in placement among workers).  On SEPM1998 chart, FAD is 45% up in H. pseudoserpentinum s.z of H. serpentinum zone. "											
	NJ5b	183.7		"Base D. tenuicostatum Zone (in Tethys).  On SEPM1998 chart, FAD is base of D. (O.) tenuicostatum zone."											
	NJT5a	186.37		"60% up in A. margaritatus (= combined Tethyan portisi through acuratum subzones).  On SEPM1998 chart, FAD is 5% up in acuratum s.z. of algovianum zone."											
	NJT4b	189.76		Event added by Mattoili-Erba'99 for their zonation.  Assumed same as Boreal (not on SEPM chart).											
	NJT4a	190.67		"middle of U. jamesoni Zone.  On SEPM1998 chart, FAD is 55% up in U. jamesoni s.z. U. jamesoni zone."											
	NJT3b	193.48	dashed	"DASHED -- ""Sinemurian/Pliensbachian boundary interval"" -- rather vague, so put as mid-Late Sinemurian."											
	NJT3a	197.95		"Base of A. semicostatum Zone (Bown and Cooper, 2000).  SEPM chart had FAD at 7/10 up in  charlesi s.z. (lower A. semicostatum Zone)"											
	NJT2b	199.36	dashed	DASHED -- mid-Sinemurian in Mattioli-Erba'99											
	NJT2a	199.56	dashed	"DASHED -- mid-Middle Hettangian in Mattioli-Erba'99; so probably same as Bown's placement = 75% up in S. angulata Zone (Bown and Cooper, 2000)."											
	NJT1	201.16		Base of Hettangian (old sense)											
	NT2b	219.01	dashed	"(nannolith, Incertae sedis)  DASHED -- FAD (and base of Eo. Zlambachensis subzone) is about mid-Norian (assigned here as middle of stage). "											
	NT2a	222.99	dashed	"(nannolith, Incertae sedis)  DASHED -- FAD recorded from Lower Norian, and is assigned here as mid-Lacian.  Zone NT2 (Prinsiosphaera triassica Zone) is its total range; with subzone NT2b ""Orthopithonella geometrica subzone"" in lower half."											
	NT1	234.99		"EARLIEST NANNOFOSSILS = Calcispheres, probably calcareous dinoflagellates, found in Southern Alps in Lower Carnian.   Orthopithonella misurinae and Obliquipithonella prasina (calcispheres), Carnicalyxia tabellata and Cassianospica curvata (nannoliths, Incertae sedis).  Appear same time as organic-walled dinocysts in geologic record.  Arbitrarily assigned as mid-Early Carnian.  Zone NT1 (Orthopithonella misurinae Zone) is FAD of Orth. misurinae to FAD of Prin. triassica."											
															
"NN,NP,CC Subzone w/img"	block	30	210/217/221	notitle	off	"Martini (NN,NP) SubZone;  Ages for NEOGENE = mainly Lourens et al. (GTS2004 tables); PALEOGENE = Composite of ODP studies, plus Berggren et al. (1995a, b) -- reviewed and enhanced by Paul Bown, June 2011.  Late CRETACEOUS = mainly Late Cret. working group (London, June2011), which modified Burnett (1999) and Erba et al (1995) as tabulated by ODP Leg 171B Init. Repts. (Table 2, p. 17-18).  Middle and Early CRETACEOUS = compiled by Jim Bergen, based on publications by Tim Bralower et al (1995),  J. Bergen (1994) and Eric de Kaenel"									
	TOP	5.53		"Astronomically tuned in Pacific (ODP Legs 111 and 138); and reported at same time in Atlantic Leg 154, Sites 925 & 926   [Lourens et al. (2004; Table A2.2)], and Backman et al. (2012) put as 5.53 Ma.  Berggren. Kent, et al. (1995) assign as middle of Chron C3r (Gilbert)."											
	d	5.98		"Genus for amplificus was ""Amaurolithus"" in Berggren et al. (1995a) table; and had been used as base of ""Subzone NN11d"".  Astronomically tuned in eastern Mediterranean.  This LAD (and LCO) is reported at same time (5.94 Ma in Lourens et al., 2004, but 5.98 Ma in Backman et al., 2012) in Atlantic Leg 154, Sites 925 & 926.  The LCO is at 6.12 Ma and 6.14 Ma in Pacific (ODP Legs 11 & 138) and in Mediterranean, respectively. [Lourens et al. (2004; Table A2.2)]"											
	c	6.82		"Genus for amplificus was ""Amaurolithus"" in Berggren et al. (1995a) table; and had been used for a Subzone NN11c (and ""CN9c"") of their zonal scheme.  Astronomically tuned in Atlantic (Leg 154, Sites 925 & 926); which Lourens et al (2004) assigned as 6.91 Ma; but Backman et al (2012) place at 6.82 Ma (used here).  This FAD occurs later (6.68 Ma) in eastern Mediterranean. [Lourens et al. (2004; Table A2.2)]"											
	b	7.39		"LAD of Amaurolithus primus is also LAD of genus Amaurolithus.  Astronomically tuned in eastern Mediterranean.  This FAD is recorded slightly later (7.36 Ma) in Atlantic (Leg 154, Sites 925 & 926). [Lourens et al. (2004; Table A2.2)]; which Backman et al (2012) revise as 7.39 Ma (used here)"											
	a	8.2		"Astronomically tuned in Atlantic (Leg 154, Sites 925 & 926). [Lourens et al. (2004; Table A2.2)].  Berggren et al. (1995) had this FAD as slightly older by 0.3 myr = lower C4r; and Backman et al (2012) use Site 926 calibration as 8.20 Ma (vs. the 8.29 Ma of Lourens et al (2004))."											
	TOP	42.78	dashed	"DASH -- Berggren et al. (1995a) assign as middle of Chron C20n.5.  IODP Expedition 320/321 Scientists (2010) cite 43.4 Ma based on Bachman (1986), but chron-age not given.  Base of NP16 was LAD of B. gladius, but rarely preserved (Paul Bown to J.Ogg, June2011); therefore IODP Leg 320-321 used LAD of N. fulgens as proxy => NP15 becomes the Range Zone of N. fulgens."											
	c	43.59	dashed	"DASH:  Poor calibration.  Agnini et al. (2014) assign as Chron C20r.93 (used here).  IODP Expedition 320/321 Scientists (2010) cite 44.0 Ma based on Bachman (1986), but chron-age not given.  Berggren et al. (1995a) estimate as upper Chron C20r (C20r.7).  "											
	b	45.59		Agnini et al. (2014) and IODP Expedition 320/321 Scientists (2010) assigned as 46.1 Ma (based on CK'95 scale) citing Agnini et al. (2006) or Chron C20r.06 on that CK'95 scale (used here).											
	a	46.24		Agnini et al. (2014) citing Agnini et al. (2006) placement at Chron C21n.68 (used here).  This is 0.5 myr younger than chron-age of Berggren et al. (1995) =of lower-mid Chron C21n.											
	b	47.84		"FAD of B. inflatus = GSSP marker (Feb'11 ratification) = set as 39 precession cycles (used 20kyr cycles here) from base of Chron C21r in GSSP section (Molina et al., 2011) = middle of Chron C21r (prob. C21r.55), which is similar chron-age scaling in Berggren et al. (1995a)."											
